22-06-10 14:45,0
22-06-10 15:00,0
22-06-10 15:15,0
22-06-10 15:30,0
22-06-10 15:45,0
22-06-10 16:00,0
22-06-10 16:15,0
22-06-10 16:30,0
22-06-10 16:45,0
22-06-10 17:00,0
22-06-10 17:15,0
22-06-10 17:30,0
22-06-10 17:45,0
22-06-10 18:00,0
22-06-10 18:15,0
22-06-10 18:30,0
22-06-10 18:45,0
22-06-10 19:00,0
22-06-10 19:15,0
22-06-10 19:30,0
22-06-10 19:45,0
22-06-10 20:00,0
22-06-10 20:15,0
22-06-10 20:30,0
22-06-10 20:45,0
22-06-10 21:00,0
22-06-10 21:15,0
22-06-10 21:30,0
22-06-10 21:45,0
22-06-10 22:00,0
22-06-10 22:15,0
22-06-10 22:30,0
22-06-10 22:45,0
22-06-10 23:00,0
22-06-10 23:15,0
22-06-10 23:30,0
22-06-10 23:45,0
22-06-11 00:00,0
22-06-11 00:15,0
22-06-11 00:30,0
